Pt_name,East,North,Elevation,Depth,Code
bathy_tffs,406923.056999999971595,7400246.751000000163913,-3.587000000000000,-3.090000000000000, 
bathy_tfft,406922.293000000005122,7400246.088000000454485,-3.578000000000000,-3.100000000000000, 
bathy_tffu,406921.554999999993015,7400245.370000000111759,-3.568000000000000,-3.200000000000000, 
bathy_tffv,406920.875999999989290,7400244.621000000275671,-3.583000000000000,-3.250000000000000, 
bathy_tffw,406919.963999999978114,7400243.648000000044703,-3.533000000000000,-3.360000000000000, 
bathy_tffx,406919.216000000014901,7400242.652999999932945,-3.579000000000000,-3.510000000000000, 
bathy_tffy,406918.583999999973457,7400241.807000000029802,-3.554000000000000,-3.530000000000000, 
bathy_tffz,406917.827999999979511,7400240.752000000327826,-3.558000000000000,-3.530000000000000, 
bathy_tfga,406917.131999999983236,7400239.626000000163913,-3.584000000000000,-3.620000000000000, 
bathy_tfgb,406916.518999999971129,7400238.491999999620020,-3.550000000000000,-3.620000000000000, 
bathy_tfgc,406915.994999999995343,7400237.606999999843538,-3.469000000000000,-3.700000000000000, 
bathy_tfgd,406915.545999999972992,7400236.450000000186265,-3.585000000000000,-3.620000000000000, 
bathy_tfge,406915.070999999996275,7400235.565999999642372,-3.556000000000000,-3.710000000000000, 
bathy_tfgf,406914.639000000024680,7400234.441999999806285,-3.564000000000000,-3.730000000000000, 
bathy_tfgg,406914.141000000003260,7400233.308000000193715,-3.553000000000000,-3.670000000000000, 
bathy_tfgh,406913.771000000007916,7400232.231999999843538,-3.515000000000000,-3.710000000000000, 
bathy_tfgi,406913.510000000009313,7400231.200000000186265,-3.583000000000000,-3.720000000000000, 
bathy_tfgj,406913.206999999994878,7400230.094999999739230,-3.526000000000000,-0.000000000000000, 
bathy_tfgk,406912.984999999986030,7400228.890999999828637,-3.540000000000000,-3.850000000000000, 
bathy_tfgl,406912.887999999977183,7400227.832999999634922,-3.647000000000000,-3.600000000000000, 
bathy_tfgm,406912.691999999980908,7400226.677000000141561,-3.520000000000000,-3.710000000000000, 
bathy_tfgn,406912.588999999978114,7400225.502999999560416,-3.555000000000000,-3.800000000000000, 
bathy_tfgo,406912.544999999983702,7400224.338999999687076,-3.536000000000000,-3.670000000000000, 
bathy_tfgp,406912.538999999989755,7400223.235000000335276,-3.539000000000000,-3.580000000000000, 
bathy_tfgq,406912.755000000004657,7400222.030000000260770,-3.564000000000000,-3.450000000000000, 
bathy_tfgr,406913.169999999983702,7400221.099999999627471,-3.597000000000000,-3.490000000000000, 
bathy_tfgs,406913.789999999979045,7400220.185999999754131,-3.575000000000000,-3.390000000000000, 
bathy_tfgt,406914.594999999972060,7400219.558000000193715,-3.513000000000000,-3.380000000000000, 
bathy_tfgu,406915.507999999972526,7400219.084999999962747,-3.602000000000000,-3.260000000000000, 
bathy_tfgv,406916.512999999977183,7400218.950000000186265,-3.504000000000000,-3.170000000000000, 
bathy_tfgw,406917.161000000021886,7400219.792000000365078,-3.581000000000000,-3.040000000000000, 
bathy_tfgx,406917.943000000028405,7400220.601999999955297,-3.591000000000000,-2.980000000000000, 
bathy_tfgy,406918.756999999983236,7400221.430999999865890,-3.557000000000000,-3.010000000000000, 
bathy_tfgz,406919.499000000010710,7400222.253999999724329,-3.543000000000000,-2.950000000000000, 
bathy_tfha,406920.153999999980442,7400223.018000000156462,-3.504000000000000,-3.020000000000000, 
bathy_tfhb,406920.836999999999534,7400223.807000000029802,-3.567000000000000,-2.860000000000000, 
bathy_tfhc,406921.598999999987427,7400224.615000000223517,-3.532000000000000,-2.900000000000000, 
bathy_tfhd,406922.348999999987427,7400225.417999999597669,-3.604000000000000,-2.770000000000000, 
bathy_tfhe,406923.119999999995343,7400226.150000000372529,-3.579000000000000,-2.720000000000000, 
bathy_tfhf,406923.916000000026543,7400226.830000000074506,-3.570000000000000,-2.710000000000000, 
bathy_tfhg,406924.788999999989755,7400227.432000000029802,-3.554000000000000,-2.680000000000000, 
bathy_tfhh,406925.713999999978114,7400227.955000000074506,-3.529000000000000,-2.720000000000000, 
bathy_tfhi,406926.630999999993946,7400228.408999999985099,-3.529000000000000,-2.590000000000000, 
bathy_tfhj,406927.681999999971595,7400228.900000000372529,-3.507000000000000,-2.510000000000000, 
bathy_tfhk,406928.613000000012107,7400229.302000000141561,-3.537000000000000,-2.420000000000000, 
bathy_tfhl,406929.713999999978114,7400229.673999999649823,-3.573000000000000,-2.450000000000000, 
bathy_tfhm,406930.806999999971595,7400229.985999999567866,-3.591000000000000,-2.310000000000000, 
bathy_tfhn,406931.789999999979045,7400230.361999999731779,-3.538000000000000,-2.330000000000000, 
bathy_tfho,406932.802000000025146,7400230.798999999649823,-3.532000000000000,-2.290000000000000, 
bathy_tfhp,406933.818000000028405,7400231.292999999597669,-3.485000000000000,-2.330000000000000, 
bathy_tfhq,406934.778999999980442,7400231.777999999932945,-3.566000000000000,-2.200000000000000, 
bathy_tfhr,406935.718999999982771,7400232.178999999538064,-3.543000000000000,-2.130000000000000, 
bathy_tfhs,406936.766000000003260,7400232.713000000454485,-3.534000000000000,-2.140000000000000, 
bathy_tfht,406937.771000000007916,7400233.127000000327826,-3.506000000000000,-2.120000000000000, 
bathy_tfhu,406938.737000000022817,7400233.485999999567866,-3.577000000000000,-2.100000000000000, 
bathy_tfhv,406939.820000000006985,7400233.938000000081956,-3.478000000000000,-2.120000000000000, 
bathy_tfhw,406940.726000000024214,7400234.393000000156462,-3.450000000000000,-2.120000000000000, 
bathy_tfhx,406941.726000000024214,7400235.008000000379980,-3.535000000000000,-1.990000000000000, 
bathy_tfhy,406942.597999999998137,7400235.595999999903142,-3.523000000000000,-2.000000000000000, 
bathy_tfhz,406943.460000000020955,7400236.298999999649823,-3.537000000000000,-1.990000000000000, 
bathy_tfia,406944.385999999998603,7400236.967000000178814,-3.543000000000000,-2.000000000000000, 
bathy_tfib,406945.270000000018626,7400237.591000000014901,-3.563000000000000,-2.000000000000000, 
bathy_tfic,406946.231000000028871,7400238.251000000163913,-3.569000000000000,-1.930000000000000, 
bathy_tfid,406947.152999999991152,7400238.900000000372529,-3.497000000000000,-1.970000000000000, 
bathy_tfie,406948.010000000009313,7400239.464999999850988,-3.574000000000000,-1.880000000000000, 
bathy_tfif,406948.946999999985565,7400239.932000000029802,-3.515000000000000,-1.950000000000000, 
bathy_tfig,406949.976000000024214,7400240.274000000208616,-3.523000000000000,-1.930000000000000, 
bathy_tfih,406951.048999999999069,7400240.762000000104308,-3.523000000000000,-1.970000000000000, 
bathy_tfii,406952.054000000003725,7400241.201999999582767,-3.537000000000000,-1.940000000000000, 
bathy_tfij,406953.077999999979511,7400241.614000000059605,-3.581000000000000,-1.880000000000000, 
bathy_tfik,406954.050999999977648,7400242.024000000208616,-3.563000000000000,-1.900000000000000, 
bathy_tfil,406955.016999999992549,7400242.468000000342727,-3.575000000000000,-1.820000000000000, 
bathy_tfim,406956.036000000021886,7400242.843000000342727,-3.548000000000000,-1.890000000000000, 
bathy_tfin,406957.022999999986496,7400243.274000000208616,-3.530000000000000,-1.900000000000000, 
bathy_tfio,406957.929999999993015,7400243.724000000394881,-3.582000000000000,-1.830000000000000, 
bathy_tfip,406958.867000000027474,7400244.263000000268221,-3.553000000000000,-1.890000000000000, 
bathy_tfiq,406959.732000000018161,7400244.775999999605119,-3.558000000000000,-1.850000000000000, 
bathy_tfir,406960.728000000002794,7400245.302000000141561,-3.580000000000000,-1.900000000000000, 
bathy_tfis,406961.694000000017695,7400245.790000000037253,-3.487000000000000,-1.930000000000000, 
bathy_tfit,406962.734999999986030,7400246.385999999940395,-3.497000000000000,-1.910000000000000, 
bathy_tfiu,406963.653999999980442,7400246.928999999538064,-3.564000000000000,-1.900000000000000, 
bathy_tfiv,406964.641000000003260,7400247.406999999657273,-3.543000000000000,-1.880000000000000, 
bathy_tfiw,406965.597999999998137,7400247.838999999687076,-3.626000000000000,-1.780000000000000, 
bathy_tfix,406966.726000000024214,7400248.228000000119209,-3.551000000000000,-1.900000000000000, 
bathy_tfiy,406967.811999999976251,7400248.588999999687076,-3.507000000000000,-1.970000000000000, 
bathy_tfiz,406968.952999999979511,7400249.019999999552965,-3.538000000000000,-1.920000000000000, 
bathy_tfja,406969.952999999979511,7400249.485999999567866,-3.552000000000000,-1.920000000000000, 
bathy_tfjb,406970.870999999984633,7400250.014000000432134,-3.470000000000000,-2.020000000000000, 
bathy_tfjc,406971.782000000006519,7400250.656999999657273,-3.566000000000000,-1.900000000000000, 
bathy_tfjd,406972.640000000013970,7400251.373999999836087,-3.547000000000000,-1.880000000000000, 
bathy_tfje,406973.429000000003725,7400252.086000000126660,-3.507000000000000,-1.940000000000000, 
bathy_tfjf,406974.324000000022352,7400252.790000000037253,-3.550000000000000,-1.870000000000000, 
bathy_tfjg,406975.277000000001863,7400253.447999999858439,-3.465000000000000,-1.970000000000000, 
bathy_tfjh,406976.097999999998137,7400254.082999999634922,-3.535000000000000,-1.880000000000000, 
bathy_tfji,406976.974999999976717,7400254.720999999903142,-3.462000000000000,-1.950000000000000, 
bathy_tfjj,406977.859999999986030,7400255.455000000074506,-3.554000000000000,-1.850000000000000, 
bathy_tfjk,406978.717000000004191,7400256.135999999940395,-3.449000000000000,-2.010000000000000, 
bathy_tfjl,406979.461000000010245,7400256.821000000461936,-3.525000000000000,-1.930000000000000, 
bathy_tfjm,406980.330000000016298,7400257.434999999590218,-3.595000000000000,-1.830000000000000, 
bathy_tfjn,406981.397999999986496,7400257.900000000372529,-3.599000000000000,-1.770000000000000, 
bathy_tfjo,406982.444000000017695,7400258.399000000208616,-3.561000000000000,-1.850000000000000, 
bathy_tfjp,406983.419999999983702,7400259.082000000402331,-3.582000000000000,-1.780000000000000, 
bathy_tfjq,406984.266000000003260,7400259.663999999873340,-3.538000000000000,-1.860000000000000, 
bathy_tfjr,406985.126999999978580,7400260.213000000454485,-3.497000000000000,-1.940000000000000, 
bathy_tfjs,406986.001999999978580,7400260.925999999977648,-3.568000000000000,-1.830000000000000, 
bathy_tfjt,406986.967000000004191,7400261.696000000461936,-3.549000000000000,-1.900000000000000, 
bathy_tfju,406987.918000000005122,7400262.376000000163913,-3.519000000000000,-1.970000000000000, 
bathy_tfjv,406989.011999999987893,7400262.832000000402331,-3.536000000000000,-1.870000000000000, 
bathy_tfjw,406990.028999999980442,7400262.899000000208616,-3.593000000000000,-1.800000000000000, 
bathy_tfjx,406991.121999999973923,7400262.535000000149012,-3.597000000000000,-1.800000000000000, 
bathy_tfjy,406991.907999999995809,7400261.786000000312924,-3.462000000000000,-1.950000000000000, 
bathy_tfjz,406992.456999999994878,7400260.925999999977648,-3.566000000000000,-1.800000000000000, 
bathy_tfka,406992.656000000017229,7400259.827999999746680,-3.532000000000000,-1.830000000000000, 
bathy_tfkb,406992.732000000018161,7400258.711000000126660,-3.544000000000000,-1.850000000000000, 
bathy_tfkc,406992.597999999998137,7400257.696000000461936,-3.490000000000000,-1.940000000000000, 
bathy_tfkd,406992.498000000021420,7400256.444000000134110,-3.511000000000000,-1.860000000000000, 
bathy_tfke,406992.294999999983702,7400255.344999999739230,-3.471000000000000,-1.910000000000000, 
bathy_tfkf,406992.244000000006054,7400254.257000000216067,-3.535000000000000,-1.850000000000000, 
bathy_tfkg,406992.106000000028871,7400253.087000000290573,-3.544000000000000,-1.820000000000000, 
bathy_tfkh,406992.016000000003260,7400251.800999999977648,-3.548000000000000,-1.830000000000000, 
bathy_tfki,406991.835000000020955,7400250.518000000156462,-3.530000000000000,-1.830000000000000, 
bathy_tfkj,406991.695999999996275,7400249.330000000074506,-3.553000000000000,-1.830000000000000, 
bathy_tfkk,406991.646999999997206,7400248.133000000379980,-3.554000000000000,-1.780000000000000, 
bathy_tfkl,406991.414999999979045,7400246.946000000461936,-3.430000000000000,-1.910000000000000, 
bathy_tfkm,406991.429000000003725,7400245.740000000223517,-3.563000000000000,-1.810000000000000, 
bathy_tfkn,406991.202999999979511,7400244.753999999724329,-3.506000000000000,-1.840000000000000, 
bathy_tfko,406991.172000000020489,7400243.564000000245869,-3.603000000000000,-1.720000000000000, 
bathy_tfkp,406990.999000000010710,7400242.264000000432134,-3.546000000000000,-1.850000000000000, 
bathy_tfkq,406991.114000000001397,7400241.088000000454485,-3.621000000000000,-1.700000000000000, 
bathy_tfkr,406991.070999999996275,7400239.861999999731779,-3.589000000000000,-1.790000000000000, 
bathy_tfks,406991.114999999990687,7400238.634999999776483,-3.572000000000000,-1.900000000000000, 
bathy_tfkt,406991.037000000011176,7400237.451999999582767,-3.507000000000000,-1.900000000000000, 
bathy_tfku,406990.820999999996275,7400236.275999999605119,-3.455000000000000,-1.870000000000000, 
bathy_tfkv,406990.559999999997672,7400235.179999999701977,-3.506000000000000,-1.840000000000000, 
bathy_tfkw,406990.195999999996275,7400234.126000000163913,-3.553000000000000,-1.810000000000000, 
bathy_tfkx,406989.690000000002328,7400233.007000000216067,-3.538000000000000,-1.840000000000000, 
bathy_tfky,406989.094999999972060,7400231.872999999672174,-3.552000000000000,-1.800000000000000, 
bathy_tfkz,406988.428000000014435,7400230.747999999672174,-3.557000000000000,-1.870000000000000, 
bathy_tfla,406987.735999999975320,7400229.661999999545515,-3.550000000000000,-1.850000000000000, 
bathy_tflb,406986.963999999978114,7400228.588000000454485,-3.553000000000000,-1.830000000000000, 
bathy_tflc,406986.311999999976251,7400227.810999999754131,-3.559000000000000,-1.870000000000000, 
bathy_tfld,406985.607000000018161,7400227.093999999575317,-3.518000000000000,-1.880000000000000, 
bathy_tfle,406984.588999999978114,7400226.241999999620020,-3.541000000000000,-1.840000000000000, 
bathy_tflf,406983.771999999997206,7400225.641999999992549,-3.595000000000000,-1.710000000000000, 
bathy_tflg,406982.908999999985099,7400225.087000000290573,-3.632000000000000,-1.730000000000000, 
bathy_tflh,406982.043000000005122,7400224.548000000417233,-3.604000000000000,-1.760000000000000, 
bathy_tfli,406981.123000000021420,7400224.035000000149012,-3.590000000000000,-1.700000000000000, 
bathy_tflj,406980.184999999997672,7400223.577999999746680,-3.572000000000000,-1.770000000000000, 
bathy_tflk,406979.166000000026543,7400223.151999999769032,-3.525000000000000,-1.850000000000000, 
bathy_tfll,406978.092999999993481,7400222.661999999545515,-3.528000000000000,-1.850000000000000, 
bathy_tflm,406976.940000000002328,7400222.228000000119209,-3.555000000000000,-1.770000000000000, 
bathy_tfln,406975.715000000025611,7400221.718999999575317,-3.573000000000000,-1.760000000000000, 
bathy_tflo,406974.492000000027474,7400221.213999999687076,-3.614000000000000,-1.780000000000000, 
bathy_tflp,406973.239000000001397,7400220.751000000163913,-3.606000000000000,-1.770000000000000, 
bathy_tflq,406971.966000000014901,7400220.239000000059605,-3.589000000000000,-1.490000000000000, 
bathy_tflr,406970.713999999978114,7400219.783999999985099,-3.527000000000000,-1.870000000000000, 
bathy_tfls,406969.393999999971129,7400219.342000000178814,-3.518000000000000,-1.880000000000000, 
bathy_tflt,406968.131999999983236,7400219.008000000379980,-3.520000000000000,-1.900000000000000, 
bathy_tflu,406966.902999999991152,7400218.694000000134110,-3.498000000000000,-1.870000000000000, 
bathy_tflv,406965.719999999972060,7400218.393000000156462,-3.521000000000000,-1.870000000000000, 
bathy_tflw,406964.533999999985099,7400218.093999999575317,-3.508000000000000,-1.900000000000000, 
bathy_tflx,406963.368000000016764,7400217.695000000298023,-3.516000000000000,-1.900000000000000, 
bathy_tfly,406962.206999999994878,7400217.377000000327826,-3.517000000000000,-1.920000000000000, 
bathy_tflz,406961.099999999976717,7400217.025000000372529,-3.489000000000000,-1.860000000000000, 
bathy_tfma,406960.005000000004657,7400216.688000000081956,-3.500000000000000,-1.880000000000000, 
bathy_tfmb,406958.869999999995343,7400216.372000000439584,-3.525000000000000,-1.880000000000000, 
bathy_tfmc,406957.782999999995809,7400216.003999999724329,-3.565000000000000,-1.880000000000000, 
bathy_tfmd,406956.662000000011176,7400215.720999999903142,-3.536000000000000,-1.860000000000000, 
bathy_tfme,406955.580000000016298,7400215.325000000186265,-3.559000000000000,-1.830000000000000, 
bathy_tfmf,406954.483000000007451,7400214.980000000447035,-3.511000000000000,-1.880000000000000, 
bathy_tfmg,406953.387999999977183,7400214.563000000081956,-3.521000000000000,-1.910000000000000, 
bathy_tfmh,406952.271999999997206,7400214.216000000014901,-3.506000000000000,-1.960000000000000, 
bathy_tfmi,406951.164999999979045,7400213.875000000000000,-3.491000000000000,-1.980000000000000, 
bathy_tfmj,406950.043000000005122,7400213.523000000044703,-3.532000000000000,-1.850000000000000, 
bathy_tfmk,406948.876999999978580,7400213.150000000372529,-3.552000000000000,-1.900000000000000, 
bathy_tfml,406947.777999999991152,7400212.696000000461936,-3.571000000000000,-1.810000000000000, 
bathy_tfmm,406946.717000000004191,7400212.377999999560416,-3.558000000000000,-1.890000000000000, 
bathy_tfmn,406945.701000000000931,7400211.938000000081956,-3.569000000000000,-1.850000000000000, 
bathy_tfmo,406944.637999999977183,7400211.531000000424683,-3.566000000000000,-1.850000000000000, 
bathy_tfmp,406943.543000000005122,7400211.133999999612570,-3.533000000000000,-1.860000000000000, 
bathy_tfmq,406942.436999999976251,7400210.703999999910593,-3.535000000000000,-1.830000000000000, 
bathy_tfmr,406941.333999999973457,7400210.350999999791384,-3.515000000000000,-1.880000000000000, 
bathy_tfms,406940.275000000023283,7400209.974999999627471,-3.509000000000000,-1.930000000000000, 
bathy_tfmt,406939.148999999975786,7400209.543999999761581,-3.514000000000000,-1.900000000000000, 
bathy_tfmu,406938.085000000020955,7400209.129999999888241,-3.507000000000000,-1.910000000000000, 
bathy_tfmv,406936.967000000004191,7400208.794999999925494,-3.527000000000000,-1.950000000000000, 
bathy_tfmw,406935.882999999972526,7400208.328999999910593,-3.616000000000000,-1.770000000000000, 
bathy_tfmx,406934.756999999983236,7400208.003999999724329,-3.560000000000000,-1.910000000000000, 
bathy_tfmy,406933.647999999986496,7400207.598000000230968,-3.548000000000000,-1.900000000000000, 
bathy_tfmz,406932.538000000000466,7400207.263000000268221,-3.510000000000000,-2.000000000000000, 
bathy_tfna,406931.438000000023749,7400207.009999999776483,-3.465000000000000,-2.030000000000000, 
bathy_tfnb,406930.330000000016298,7400206.612999999895692,-3.522000000000000,-2.070000000000000, 
bathy_tfnc,406929.194000000017695,7400206.297000000253320,-3.538000000000000,-2.060000000000000, 
bathy_tfnd,406928.058000000019092,7400205.998999999836087,-3.518000000000000,-2.050000000000000, 
bathy_tfne,406926.962999999988824,7400205.654000000096858,-3.602000000000000,-2.040000000000000, 
bathy_tfnf,406925.931999999971595,7400205.462000000290573,-3.599000000000000,-2.130000000000000, 
bathy_tfng,406924.885999999998603,7400205.099999999627471,-3.594000000000000,-2.110000000000000, 
bathy_tfnh,406923.804999999993015,7400204.864000000059605,-3.526000000000000,-2.230000000000000, 
bathy_tfni,406922.750999999989290,7400204.529000000096858,-3.537000000000000,-2.240000000000000, 
bathy_tfnj,406921.673999999999069,7400204.175999999977648,-3.565000000000000,-2.280000000000000, 
bathy_tfnk,406920.629000000015367,7400203.894000000320375,-3.544000000000000,-2.330000000000000, 
bathy_tfnl,406919.568000000028405,7400203.497000000439584,-3.541000000000000,-2.350000000000000, 
bathy_tfnm,406918.462999999988824,7400203.228000000119209,-3.508000000000000,-2.460000000000000, 
bathy_tfnn,406917.352000000013504,7400202.905000000260770,-3.515000000000000,-2.560000000000000, 
bathy_tfno,406916.196999999985565,7400202.521999999880791,-3.546000000000000,-2.590000000000000, 
bathy_tfnp,406915.039999999979045,7400202.268000000156462,-3.481000000000000,-2.730000000000000, 
bathy_tfnq,406913.909999999974389,7400201.939000000245869,-3.516000000000000,-2.720000000000000, 
bathy_tfnr,406912.806999999971595,7400201.572999999858439,-3.560000000000000,-2.690000000000000, 
bathy_tfns,406911.652999999991152,7400201.160000000149012,-3.561000000000000,-2.810000000000000, 
bathy_tfnt,406910.500999999989290,7400200.713000000454485,-3.545000000000000,-2.960000000000000, 
bathy_tfnu,406909.309000000008382,7400200.362999999895692,-3.551000000000000,-3.080000000000000, 
bathy_tfnv,406908.147999999986496,7400199.925999999977648,-3.558000000000000,-3.230000000000000, 
bathy_tfnw,406906.966000000014901,7400199.645999999716878,-3.550000000000000,-0.000000000000000, 
bathy_tfnx,406905.827999999979511,7400199.277999999932945,-3.583000000000000,-3.400000000000000, 
bathy_tfny,406904.666000000026543,7400199.016999999992549,-3.560000000000000,-3.370000000000000, 
bathy_tfnz,406903.504000000015367,7400198.714999999850988,-3.556000000000000,-3.650000000000000, 
bathy_tfoa,406902.298999999999069,7400198.375000000000000,-3.580000000000000,-3.710000000000000, 
bathy_tfob,406901.140000000013970,7400198.114000000059605,-3.529000000000000,-0.000000000000000, 
bathy_tfoc,406899.979999999981374,7400197.860999999567866,-3.522000000000000,-3.960000000000000, 
bathy_tfod,406898.870999999984633,7400197.611999999731779,-3.531000000000000,-4.220000000000000, 
bathy_tfoe,406897.738000000012107,7400197.235999999567866,-3.628000000000000,-4.160000000000000, 
bathy_tfof,406896.586999999999534,7400197.071000000461936,-3.495000000000000,-4.400000000000000, 
bathy_tfog,406895.467000000004191,7400196.639000000432134,-3.541000000000000,-4.400000000000000, 
bathy_tfoh,406894.347999999998137,7400196.345999999903142,-3.563000000000000,-4.590000000000000, 
bathy_tfoi,406893.264000000024680,7400196.081000000238419,-3.532000000000000,-0.000000000000000, 
bathy_tfoj,406892.181999999971595,7400195.671000000089407,-3.559000000000000,-4.660000000000000, 
bathy_tfok,406891.109999999986030,7400195.376000000163913,-3.531000000000000,-4.680000000000000, 
bathy_tfol,406890.094999999972060,7400195.037999999709427,-3.506000000000000,-4.960000000000000, 
bathy_tfom,406889.085000000020955,7400194.684000000357628,-3.569000000000000,-4.810000000000000, 
bathy_tfon,406888.079000000027008,7400194.440999999642372,-3.519000000000000,-4.970000000000000, 
bathy_tfoo,406887.086000000010245,7400194.030000000260770,-3.566000000000000,-0.000000000000000, 
bathy_tfop,406886.085000000020955,7400193.868999999947846,-3.494000000000000,-0.000000000000000, 
bathy_tfoq,406885.107000000018161,7400193.474000000394881,-3.532000000000000,-4.870000000000000, 
bathy_tfor,406884.096000000019558,7400193.177000000141561,-3.517000000000000,-4.990000000000000, 
bathy_tfos,406883.077999999979511,7400192.861999999731779,-3.497000000000000,-0.000000000000000, 
bathy_tfot,406882.076000000000931,7400192.493999999947846,-3.550000000000000,-0.000000000000000, 
bathy_tfou,406881.047000000020489,7400192.213999999687076,-3.542000000000000,-4.870000000000000, 
bathy_tfov,406880.034999999974389,7400191.849999999627471,-3.534000000000000,-4.890000000000000, 
bathy_tfow,406878.988000000012107,7400191.509999999776483,-3.548000000000000,-0.000000000000000, 
bathy_tfox,406877.955000000016298,7400191.174999999813735,-3.562000000000000,-4.880000000000000, 
bathy_tfoy,406876.938000000023749,7400190.856999999843538,-3.532000000000000,-4.960000000000000, 
bathy_tfoz,406875.929999999993015,7400190.540000000037253,-3.528000000000000,-0.000000000000000, 
bathy_tfpa,406874.947999999974854,7400190.216000000014901,-3.543000000000000,-0.000000000000000, 
bathy_tfpb,406873.929000000003725,7400189.968000000342727,-3.502000000000000,-4.760000000000000, 
bathy_tfpc,406872.977000000013504,7400189.572999999858439,-3.556000000000000,-0.000000000000000, 
bathy_tfpd,406872.027000000001863,7400189.229000000283122,-3.548000000000000,-4.580000000000000, 
bathy_tfpe,406871.097999999998137,7400188.810999999754131,-3.533000000000000,-4.530000000000000, 
bathy_tfpf,406869.928000000014435,7400188.178999999538064,-3.514000000000000,-4.420000000000000, 
bathy_tfpg,406868.836000000010245,7400187.463000000454485,-3.520000000000000,-4.420000000000000, 
bathy_tfph,406867.799999999988358,7400186.703999999910593,-3.538000000000000,-4.470000000000000, 
bathy_tfpi,406866.886999999987893,7400185.878999999724329,-3.538000000000000,-0.000000000000000, 
bathy_tfpj,406866.033999999985099,7400185.053999999538064,-3.530000000000000,-4.420000000000000, 
bathy_tfpk,406865.233000000007451,7400184.246000000275671,-3.523000000000000,-4.270000000000000, 
bathy_tfpl,406864.483999999996740,7400183.402999999932945,-3.531000000000000,-4.400000000000000, 
bathy_tfpm,406863.748000000021420,7400182.554999999701977,-3.528000000000000,-4.200000000000000, 
bathy_tfpn,406863.130999999993946,7400181.553999999538064,-3.555000000000000,-4.180000000000000, 
bathy_tfpo,406862.538999999989755,7400180.567999999970198,-3.510000000000000,-4.210000000000000, 
bathy_tfpp,406861.987000000022817,7400179.553000000305474,-3.476000000000000,-0.000000000000000, 
bathy_tfpq,406861.516999999992549,7400178.447999999858439,-3.497000000000000,-0.000000000000000, 
bathy_tfpr,406861.156000000017229,7400177.337000000290573,-3.570000000000000,-3.960000000000000, 
bathy_tfps,406860.826999999990221,7400176.217000000178814,-3.529000000000000,-0.000000000000000, 
bathy_tfpt,406860.672000000020489,7400175.093000000342727,-3.576000000000000,-3.900000000000000, 
bathy_tfpu,406860.488000000012107,7400173.934000000357628,-3.521000000000000,-3.880000000000000, 
bathy_tfpv,406860.431999999971595,7400172.834999999962747,-3.597000000000000,-3.900000000000000, 
bathy_tfpw,406860.506999999983236,7400171.660000000149012,-3.571000000000000,-3.930000000000000, 
bathy_tfpx,406860.648999999975786,7400170.543999999761581,-3.519000000000000,-4.010000000000000, 
bathy_tfpy,406860.784999999974389,7400169.442999999970198,-3.527000000000000,-3.970000000000000, 
bathy_tfpz,406861.027000000001863,7400168.459999999962747,-3.540000000000000,-3.940000000000000, 
bathy_tfqa,406861.193000000028405,7400167.355999999679625,-3.446000000000000,-4.210000000000000, 
bathy_tfqb,406861.643999999971129,7400166.189000000245869,-3.587000000000000,-4.020000000000000, 
bathy_tfqc,406861.999000000010710,7400165.220999999903142,-3.549000000000000,-4.090000000000000, 
bathy_tfqd,406862.445999999996275,7400164.137000000104308,-3.514000000000000,-4.110000000000000, 
bathy_tfqe,406862.891000000003260,7400163.156999999657273,-3.491000000000000,-4.100000000000000, 
bathy_tfqf,406863.434999999997672,7400162.076999999582767,-3.543000000000000,-0.000000000000000, 
bathy_tfqg,406863.951999999990221,7400161.013000000268221,-3.540000000000000,-4.040000000000000, 
bathy_tfqh,406864.467000000004191,7400160.059999999590218,-3.531000000000000,-4.160000000000000, 
bathy_tfqi,406865.129000000015367,7400159.275000000372529,-3.505000000000000,-4.180000000000000, 
bathy_tfqj,406866.026000000012573,7400158.600999999791384,-3.574000000000000,-4.230000000000000, 
bathy_tfqk,406867.033999999985099,7400158.309000000357628,-3.538000000000000,-0.000000000000000, 
bathy_tfql,406868.152000000001863,7400158.343000000342727,-3.517000000000000,-4.470000000000000, 
bathy_tfqm,406869.254000000015367,7400158.525000000372529,-3.550000000000000,-4.470000000000000, 
bathy_tfqn,406870.244000000006054,7400158.751000000163913,-3.561000000000000,-4.440000000000000, 
bathy_tfqo,406871.257999999972526,7400158.980000000447035,-3.537000000000000,-4.490000000000000, 
bathy_tfqp,406872.349999999976717,7400159.252000000327826,-3.564000000000000,-4.470000000000000, 
bathy_tfqq,406873.413000000000466,7400159.628999999724329,-3.513000000000000,-4.510000000000000, 
bathy_tfqr,406874.428000000014435,7400160.182000000029802,-3.557000000000000,-4.580000000000000, 
bathy_tfqs,406875.434999999997672,7400160.836000000126660,-3.484000000000000,-0.000000000000000, 
bathy_tfqt,406876.349999999976717,7400161.616999999620020,-3.505000000000000,-0.000000000000000, 
bathy_tfqu,406877.070999999996275,7400162.310999999754131,-3.538000000000000,-4.690000000000000, 
bathy_tfqv,406877.739999999990687,7400163.095999999903142,-3.526000000000000,-4.660000000000000, 
bathy_tfqw,406878.168999999994412,7400164.055999999865890,-3.524000000000000,-4.770000000000000, 
bathy_tfqx,406878.602000000013504,7400165.109000000171363,-3.503000000000000,-0.000000000000000, 
bathy_tfqy,406879.132999999972526,7400166.031999999657273,-3.506000000000000,-0.000000000000000, 
